step,epoch,lr,loss,l1,mse,ssim_loss,edge,val_loss,psnr,ssim,sec_per_step,elapsed_min,cost_yuan
4080,20,0.0001806364941335263,0.4297753196268104,0.336843341588974,0.022784721106290817,0.21163225173950195,0.2016664743423462,0.48186775545279187,16.466954708099365,0.7783222446839014,0.16262364387512207,12.931369276841481,0.4310456425613827
4100,20,0.00018045034809897607,0.4317342872120585,0.4698641002178192,0.03669361770153046,0.19677072763442993,0.1788773238658905,0.35758963723977405,16.681427478790283,0.7522485504547755,0.16363739967346191,12.99101183017095,0.433033727672365
4120,20,0.0001802634090265377,0.43148294712569496,0.2642247676849365,0.02558976039290428,0.27730274200439453,0.26692360639572144,0.43266445646683377,17.10336438814799,0.7898033658663431,0.1655871868133545,13.059974483648936,0.4353324827882979
4140,20,0.00018007567877048405,0.43821522571926613,0.23137958347797394,0.014416811987757683,0.2122979760169983,0.19321976602077484,0.4505576143662135,16.713891983032227,0.7664229075113932,0.1621716022491455,13.119606427351634,0.43732021424505446
4160,20,0.00017988715919293595,0.43082920487201704,0.1967221200466156,0.017763877287507057,0.21783721446990967,0.22192399203777313,0.38896971692641574,17.300737698872883,0.775069480141004,0.1676328182220459,13.180305476983389,0.43934351589944626
4180,20,0.00017969785216384362,0.437685403704152,0.3391092121601105,0.028570707887411118,0.18645381927490234,0.19975917041301727,0.3271734391649564,17.497171878814697,0.7802812407414118,0.1626749038696289,13.239635145664215,0.4413211715221405
4200,20,0.00017950775956096805,0.43211182658498026,0.3749074339866638,0.027262333780527115,0.25337910652160645,0.2668074369430542,0.3585841469466686,17.536377271016438,0.7815210521221161,0.16166281700134277,13.298571046193441,0.44328570153978136
4220,20,0.00017931688326986244,0.4263613748082915,0.5001631379127502,0.04549470543861389,0.2110152244567871,0.2140248417854309,0.3727343740562598,17.410154740015667,0.7694794361790022,0.16003131866455078,13.361503080526989,0.44538343601756625
4240,20,0.00017912522518385356,0.42622261940080897,0.3519655168056488,0.026971425861120224,0.16559213399887085,0.19055253267288208,0.44252175092697144,16.586467504501343,0.7720620433489481,0.1592702865600586,13.423137092590332,0.4474379030863444
4260,20,0.0001789327872040228,0.4262265428671776,0.2783980667591095,0.03725367784500122,0.29138118028640747,0.3266372084617615,0.36731424927711487,17.689493656158447,0.7890957941611608,0.15996789932250977,13.487972887357076,0.44959909624523586
4280,20,0.00017873957123918757,0.43361883638541515,0.3325229585170746,0.0379347950220108,0.27865082025527954,0.29424214363098145,0.3424626762668292,17.803313096364338,0.7960976660251617,0.1581583023071289,13.548600196838379,0.4516200065612793
4300,21,0.000178545579205882,0.43314397294417895,0.4092957675457001,0.026487616822123528,0.251672625541687,0.2175426334142685,0.348959827174743,17.708674828211468,0.796735092997551,0.15854763984680176,13.632416101296743,0.45441387004322475
4320,21,0.00017835081302833836,0.4160995153082331,0.32196080684661865,0.049609504640102386,0.31757229566574097,0.3374336361885071,0.4663875425855319,16.803978125254314,0.7785201370716095,0.15827488899230957,13.698363387584687,0.45661211291948955
4340,21,0.00017815527463846764,0.4105474311949077,0.34159812331199646,0.03510647639632225,0.2884904146194458,0.3051532506942749,0.34272899851202965,18.07997981707255,0.8019412557284037,0.15952658653259277,13.757204798857371,0.4585734932952457
4360,21,0.00017795896597584056,0.4109941480412099,0.4045989215373993,0.0328712984919548,0.21157819032669067,0.19690828025341034,0.33314095934232074,17.612600803375244,0.7885073324044546,0.1588153839111328,13.819122703870137,0.46063742346233794
4380,21,0.00017776188898766817,0.4097509818393088,0.36786365509033203,0.026161205023527145,0.19710218906402588,0.1886981725692749,0.35146041586995125,17.90207584698995,0.7998936126629511,0.16051197052001953,13.878141574064891,0.46260471913549633
4400,21,0.00017756404562878274,0.40287516023891556,0.3914168179035187,0.027584891766309738,0.19261568784713745,0.21000032126903534,0.42199306190013885,17.348490079243977,0.7985123594601949,0.15827345848083496,13.936580657958984,0.4645526885986328
4420,21,0.0001773654378616183,0.3956186174052379,0.24601544439792633,0.02294062450528145,0.3030551075935364,0.28185638785362244,0.4720374569296837,16.831604878107708,0.7766863256692886,0.15895509719848633,13.99881505171458,0.46662716839048596
4440,21,0.00017716606765619104,0.4042228332427176,0.4158225357532501,0.05423329398036003,0.17288130521774292,0.1756943166255951,0.4039693164328734,17.53658978144328,0.7827907105286916,0.1593327522277832,14.057133622964223,0.4685711207654741
4460,21,0.00017696593699007994,0.4144544897226567,0.3520449101924896,0.029134955257177353,0.26375651359558105,0.23375563323497772,0.33587561423579854,16.54127025604248,0.7665736079216003,0.16044044494628906,14.115669520696004,0.4705223173565335
4480,21,0.00017676504784840707,0.43873757592878904,0.2679772675037384,0.01871921680867672,0.17551302909851074,0.20190921425819397,0.3904224696258704,17.557239532470703,0.7890624850988388,0.16010212898254395,14.181896150112152,0.4727298716704051
4500,22,0.00017656340222381794,0.43342241828168204,0.26124805212020874,0.021500637754797935,0.18467706441879272,0.1961688995361328,0.42298094059030217,17.547722498575848,0.7841372738281885,0.2862362861633301,14.247484767436982,0.47491615891456607
4520,22,0.00017636100211646167,0.4326276227254767,0.380790114402771,0.03639853000640869,0.24105900526046753,0.26642709970474243,0.36705034226179123,17.19038240114848,0.771563525001208,0.1592099666595459,14.309621218840281,0.4769873739613427
4540,22,0.00017615784953397125,0.4468467237305154,0.35747030377388,0.02770886942744255,0.27824926376342773,0.25835373997688293,0.30946143964926404,17.98375590642293,0.8025124818086624,0.16068482398986816,14.370571064949036,0.4790190354983012
4560,22,0.00017595394649144348,0.4351020077333119,0.26804032921791077,0.026834584772586823,0.25356000661849976,0.252893328666687,0.3690175215403239,17.872957865397137,0.797267367442449,0.1625537872314453,14.42892181078593,0.480964060359531
4580,22,0.00017574929501141916,0.4333573522064221,0.316233366727829,0.03197624534368515,0.23731482028961182,0.2630126476287842,0.349375382065773,18.158741156260174,0.7991965164740881,0.16092395782470703,14.487363000710806,0.4829121000236935
4600,22,0.00017554389712386292,0.43463793981328547,0.4462886154651642,0.03852323442697525,0.25192970037460327,0.2440587282180786,0.3333415016531944,17.446577151616413,0.7854424814383189,0.15993976593017578,14.549662371476492,0.484988745715883
4620,22,0.00017533775486614303,0.4366069780418015,0.33269360661506653,0.02555401250720024,0.23778438568115234,0.23613187670707703,0.44053618361552555,17.02287197113037,0.7937985310951868,0.16082215309143066,14.612221237023672,0.4870740412341224
4640,22,0.0001751308702830114,0.4541552300566844,0.3300981819629669,0.033814676105976105,0.2916882634162903,0.3028953969478607,0.44350026299556095,16.74345636367798,0.7433142413695654,0.15829682350158691,14.67585216363271,0.48919507212109037
4660,22,0.000174923245426583,0.4404039201383325,0.3122416138648987,0.034166354686021805,0.29632049798965454,0.28601986169815063,0.34864965205391246,18.06041081746419,0.8065261542797089,0.16029787063598633,14.734895733992259,0.49116319113307527
4680,22,0.00017471488235631586,0.43006177131199036,0.39114317297935486,0.04168298840522766,0.2905861735343933,0.3425215184688568,0.36390256757537526,17.881011088689167,0.801364983121554,0.16049790382385254,14.793575568993885,0.49311918563312956
4700,22,0.00017450578313899022,0.41645213219834204,0.3269982635974884,0.02819209173321724,0.27907055616378784,0.2555299401283264,0.34046076983213425,17.126176357269287,0.7726194808880488,0.17412996292114258,14.85738409757614,0.49524613658587135
4720,23,0.0001742959498486884,0.4204973309543179,0.32796937227249146,0.02170727215707302,0.20314723253250122,0.23760704696178436,0.4207807667553425,16.967061519622803,0.7694190194209417,0.15886402130126953,14.933203268051148,0.49777344226837156
4740,23,0.00017408538456677413,0.4253384200127173,0.35932064056396484,0.03409741446375847,0.33881181478500366,0.3433588445186615,0.48339500029881793,16.328677256902058,0.7727357596158981,0.16202378273010254,14.991582679748536,0.4997194226582845
4760,23,0.0001738740893818718,0.43510708573011564,0.4088398218154907,0.025816230103373528,0.20449095964431763,0.18782047927379608,0.6036501551667849,15.003064155578613,0.7789669384558996,0.16141986846923828,15.050036605199178,0.5016678868399727
4780,23,0.00017366206638984573,0.4237918108164823,0.45784518122673035,0.03862594813108444,0.30096524953842163,0.2976892590522766,0.4109673077861468,17.30354921023051,0.787286639213562,0.16309475898742676,15.118228209018707,0.5039409403006235
4800,23,0.0001734493176937795,0.4139298451553913,0.2513948678970337,0.02128348872065544,0.226526141166687,0.20424672961235046,0.3863622210919857,17.562257448832195,0.7891889760891596,0.15892529487609863,15.177031628290813,0.5059010542763605
4820,23,0.00017323584540395516,0.4118727264016494,0.33375054597854614,0.023561015725135803,0.22670090198516846,0.19530922174453735,0.35694022476673126,17.940471410751343,0.7991857677698135,0.16030097007751465,15.24000678062439,0.508000226020813
4840,23,0.000173021651637832,0.4130327418544622,0.3180692195892334,0.02506141923367977,0.2129056453704834,0.21996662020683289,0.45434990773598355,17.01751470565796,0.7909196217854818,0.15897345542907715,15.298705685138703,0.50995685617129
4860,23,0.00017280673852002583,0.41062272049876014,0.31080302596092224,0.025216639041900635,0.20970779657363892,0.23342935740947723,0.4242792973915736,17.291491746902466,0.7881980737050375,0.15906190872192383,15.3569548646609,0.5118984954886966
4880,23,0.00017259110818228782,0.4087296868453923,0.2727455496788025,0.02108418568968773,0.24946755170822144,0.23581591248512268,0.46701962873339653,16.71017877260844,0.7769966721534729,0.1596224308013916,15.415679574012756,0.5138559858004252
4900,23,0.00017237476276348325,0.4131787992852598,0.24029932916164398,0.02068892866373062,0.2122524380683899,0.22664543986320496,0.39304128537575406,16.799607753753662,0.7616041948397955,0.159698486328125,15.474605655670166,0.5158201885223389
4920,23,0.00017215770440957045,0.4112115158830592,0.3555523455142975,0.03247373551130295,0.15813690423965454,0.15755517780780792,0.36728084708253544,17.837709347407024,0.79463758567969,0.15979599952697754,15.55211971203486,0.518403990401162
4940,24,0.00017193993527357944,0.39919568598919564,0.17848838865756989,0.014969004318118095,0.13317924737930298,0.16941234469413757,0.4435736412803332,17.061729431152344,0.7972682615121206,0.15856456756591797,15.618862024943034,0.5206287341647678
4960,24,0.00017172145751559058,0.4007660112963095,0.3301267921924591,0.018786415457725525,0.19393831491470337,0.17344459891319275,0.3541206332544486,18.020005146662395,0.8062121371428171,0.15814685821533203,15.676851236820221,0.5225617078940074
4980,24,0.00017150227330271306,0.4007767177965169,0.3408142924308777,0.029572736471891403,0.17504024505615234,0.18880042433738708,0.44429155190785724,16.920602718989056,0.7899882843097051,0.16547513008117676,15.735836211840311,0.5245278737280104
5000,24,0.00017128238480906363,0.4097492103765467,0.35403260588645935,0.023888155817985535,0.23279529809951782,0.23796449601650238,0.37285984431703884,17.338825543721516,0.7770239661137263,0.15846586227416992,15.798233393828074,0.5266077797942691
5020,24,0.0001710617942157448,0.41577721704785264,0.27240046858787537,0.025658076629042625,0.2581305503845215,0.2385212630033493,0.44954243674874306,16.60616374015808,0.7684367597103119,0.1605527400970459,15.860299094518025,0.5286766364839341
5040,24,0.0001708405037108233,0.4168447044893318,0.4310469925403595,0.03568899631500244,0.19990313053131104,0.1940751075744629,0.44691063463687897,16.92014543215434,0.7946765869855881,0.15854406356811523,15.918657139937084,0.5306219046645694
5060,24,0.00017061851548930845,0.41536883383068707,0.21129921078681946,0.014704286120831966,0.16647940874099731,0.18890643119812012,0.3529846246043841,17.964663585027058,0.8087459206581116,0.16132307052612305,15.981753400961558,0.5327251133653853
5080,24,0.00017039583175313018,0.4103008314209553,0.28982508182525635,0.01517251506447792,0.1483789086341858,0.13575518131256104,0.3303139793376128,17.751431703567505,0.8032983094453812,0.1600351333618164,16.04058140118917,0.5346860467063056
5100,24,0.00017017245471111743,0.4107894226097077,0.30703267455101013,0.02496986836194992,0.17918431758880615,0.23683404922485352,0.5385329897205035,15.825936953226725,0.7968861510356268,0.16132616996765137,16.099336278438567,0.5366445426146189
5120,24,0.00016994838657897614,0.4279868833932919,0.33272144198417664,0.031961679458618164,0.2933679223060608,0.30063217878341675,0.47220907360315323,16.764038403828938,0.8066553523143133,0.1588153839111328,16.175857925415038,0.5391952641805013
5140,25,0.00016972362957926713,0.43835744618727074,0.208494171500206,0.013283024542033672,0.1532788872718811,0.15772822499275208,0.3250511512160301,18.22002641359965,0.8122153729200363,0.16007089614868164,16.24732524951299,0.5415775083170997
5160,25,0.00016949818594138436,0.4228752510342901,0.35231703519821167,0.022208496928215027,0.22057890892028809,0.23223662376403809,0.4742150579889615,16.597397883733112,0.7933992793162664,0.15805530548095703,16.30989822546641,0.5436632741822137
5180,25,0.0001692720579015325,0.4140690198387405,0.24573025107383728,0.01763618364930153,0.22556602954864502,0.19336667656898499,0.3875933388868968,17.395610173543293,0.798698291182518,0.15839266777038574,16.371233733495078,0.5457077911165026
5200,25,0.00016904524770270496,0.40236592325987663,0.34007465839385986,0.020772665739059448,0.24002176523208618,0.2382311075925827,0.45592788110176724,16.760523398717243,0.796961729725202,0.16193175315856934,16.429278576374053,0.5476426192124685
5220,25,0.00016881775759466157,0.41506632351372486,0.26705336570739746,0.02622043341398239,0.2418513298034668,0.24304959177970886,0.38415224850177765,17.68915581703186,0.7990468939145406,0.16007447242736816,16.4916410724322,0.5497213690810734
5240,25,0.0001685895898339063,0.4131743809980046,0.2332930564880371,0.02065914496779442,0.25060129165649414,0.24715636670589447,0.36665961022178334,17.785853385925293,0.8026459266742071,0.15961956977844238,16.55022443930308,0.5516741479767694
5260,25,0.0001683607466836648,0.40574990874640854,0.40816548466682434,0.03346814960241318,0.21570074558258057,0.23695838451385498,0.5023405800263087,16.082879225413006,0.7914170771837234,0.15889477729797363,16.60893565416336,0.553631188472112
5280,25,0.00016813123041386195,0.40834056325386003,0.30951040983200073,0.03146325796842575,0.2539885640144348,0.23638783395290375,0.38802028199036914,17.503399054209392,0.7992473393678665,0.23870396614074707,16.67458593448003,0.5558195311493344
5300,25,0.00016790104330109945,0.41123076442586537,0.2730904519557953,0.020868998020887375,0.18584823608398438,0.19293682277202606,0.38604576388994855,17.625892718633015,0.7919334868590037,0.16101336479187012,16.733481780687967,0.5577827260229322
5320,25,0.0001676701876286332,0.4081369090389998,0.24469083547592163,0.01558780949562788,0.2169644832611084,0.19800767302513123,0.3322812045613925,18.1273094813029,0.8027001917362213,0.15997838973999023,16.800493443012236,0.560016448100408
5340,25,0.0001674386656863506,0.39757965596218947,0.39517539739608765,0.04046144336462021,0.24910062551498413,0.20513449609279633,0.3756765176852544,17.78647510210673,0.8108040789763132,0.16026878356933594,16.858915281295776,0.5619638427098592
5360,26,0.00016720647977074788,0.3966514609467746,0.2525375783443451,0.017769401893019676,0.19998258352279663,0.19627611339092255,0.45362238958477974,16.849473873774212,0.7964729368686676,0.1583867073059082,16.928974008560182,0.5642991336186727
5380,26,0.00016697363218490732,0.4006892966430845,0.2706948220729828,0.025253504514694214,0.25389230251312256,0.2779882550239563,0.42761388793587685,17.38352616628011,0.7940793136755625,0.1589195728302002,16.987248615423837,0.566241620514128
5400,26,0.0001667401252384743,0.3994854789295786,0.27400633692741394,0.03201885521411896,0.2759798765182495,0.31949520111083984,0.5042323594292005,16.378215154012043,0.7790219982465109,0.16058087348937988,17.046497003237405,0.5682165667745802
5420,26,0.00016650596124763458,0.39826274713137527,0.32624226808547974,0.03799741715192795,0.2978243827819824,0.3207533061504364,0.3861210495233536,17.839254061381023,0.8025776843229929,0.16416501998901367,17.1098619778951,0.5703287325965034
5440,26,0.00016627114253509121,0.40526677720300086,0.30885595083236694,0.0335916168987751,0.3334314823150635,0.33491581678390503,0.6322982658942541,14.779783646265665,0.7821673154830933,0.15930795669555664,17.175107141335804,0.5725035713778601
5460,26,0.00016603567143004154,0.4120744119060765,0.3022826611995697,0.034665606915950775,0.2354794144630432,0.24289855360984802,0.37825730815529823,17.7018989721934,0.7939525345961252,0.15862107276916504,17.233781023820242,0.5744593674606747
5480,26,0.00016579955026815396,0.4159346244088209,0.34590044617652893,0.025928210467100143,0.20716822147369385,0.20556369423866272,0.3236809733013312,17.567570606867474,0.7916445732116699,0.1582796573638916,17.291900996367136,0.5763966998789045
5500,26,0.00016556278139154504,0.40759709087683793,0.30344900488853455,0.019610734656453133,0.255695641040802,0.2290002554655075,0.33803241824110347,17.683313131332397,0.7936879495779673,0.16228604316711426,17.350515158971152,0.5783505052990383
5520,26,0.00016532536714875597,0.4103810050632906,0.3298954665660858,0.02452361211180687,0.19837439060211182,0.19587306678295135,0.33122869084278744,17.985316276550293,0.8051921377579371,0.15854620933532715,17.413234786192575,0.5804411595397525
5540,26,0.00016508730989472947,0.4101541155846086,0.28589385747909546,0.03209603577852249,0.22725307941436768,0.22996549308300018,0.43365564569830894,17.204882780710857,0.7912472784519196,0.16021990776062012,17.471558753649393,0.5823852917883131
5560,26,0.00016484861199078638,0.4123168463041752,0.24985337257385254,0.03028012439608574,0.22762197256088257,0.23333320021629333,0.43675384297966957,17.304076194763184,0.7970018684864044,0.1580512523651123,17.530131737391155,0.5843377245797051
5580,27,0.00016460927580460222,0.40926304108108363,0.3380556106567383,0.04038750380277634,0.2915489673614502,0.3436824083328247,0.4558344818651676,16.651801029841106,0.7766286879777908,0.15887236595153809,17.593867158889772,0.5864622386296591
5600,27,0.00016436930371018367,0.41624491561709304,0.27677270770072937,0.026452085003256798,0.26729005575180054,0.2628233730792999,0.3685978539288044,17.54873792330424,0.7894883205493292,0.19373559951782227,17.65289988517761,0.5884299961725871
5620,27,0.00016412869808784514,0.406265265103424,0.2549201250076294,0.02191830798983574,0.19136160612106323,0.21782581508159637,0.3796139769256115,17.690738439559937,0.7958043068647385,0.16424012184143066,17.71598627169927,0.590532875723309
5640,27,0.00016388746132418503,0.40154982649184556,0.3215324580669403,0.028544966131448746,0.20084619522094727,0.24154099822044373,0.3561844887832801,17.72950577735901,0.7940923422574997,0.16607666015625,17.774051626523335,0.5924683875507779
5660,27,0.00016364559581206217,0.41185017380215677,0.4686461389064789,0.04479822516441345,0.3334943652153015,0.3409789204597473,0.40583790217836696,17.29191279411316,0.7996200968821844,0.1604301929473877,17.83259489138921,0.5944198297129737
5680,27,0.00016340310395057198,0.4134045804669101,0.33454376459121704,0.02903743088245392,0.2515360116958618,0.2770158648490906,0.34676361083984375,18.103142023086548,0.8083103547493616,0.1593618392944336,17.89100594917933,0.5963668649726444
5700,27,0.00016315998814502272,0.40672522332840894,0.3463974595069885,0.03904309496283531,0.2569180130958557,0.2520434856414795,0.34609626481930417,17.819852828979492,0.7977741708358129,0.16052818298339844,17.950110940138497,0.5983370313379499
5720,27,0.00016291625080691163,0.40460527431796,0.3093022108078003,0.022647162899374962,0.19738221168518066,0.21940350532531738,0.3385745498041312,16.57794690132141,0.76363621900479,0.16216826438903809,18.0125422000885,0.6004180733362834
5740,27,0.00016267189435390105,0.40961034861468787,0.24810384213924408,0.021017475053668022,0.1897057294845581,0.2025424689054489,0.3707842056949933,17.733886003494263,0.7954305211702982,0.15978670120239258,18.071792129675547,0.6023930709891849
5760,27,0.00016242692120979442,0.41211688414716396,0.4427475929260254,0.03798613324761391,0.2792209982872009,0.2856212258338928,0.2950015589594841,18.325117429097492,0.8185973515113195,0.1600034236907959,18.13022530078888,0.6043408433596293
5780,28,0.0001621813338045121,0.40241044744228616,0.2547512352466583,0.0208898838609457,0.1770855188369751,0.18659138679504395,0.4164364313085874,17.01371471087138,0.7770969768365225,0.7449135780334473,18.206100066502888,0.606870002216763
5800,28,0.0001619351345740675,0.39761583240319703,0.41923633217811584,0.03217333182692528,0.22287356853485107,0.21232891082763672,0.42560724169015884,16.919812599817913,0.8045572737852732,0.15899109840393066,18.270870713392892,0.6090290237797631
5820,28,0.0001616883259605428,0.39525435431544,0.33809903264045715,0.025068800896406174,0.24719667434692383,0.22557353973388672,0.40034986411531764,17.24228525161743,0.7902232607205709,0.1598801612854004,18.333028697967528,0.6111009565989176
5840,28,0.0001614409104120646,0.40562210818694683,0.3071523904800415,0.019879337400197983,0.2356240153312683,0.18265342712402344,0.3879628504316012,17.479736804962158,0.7944783568382263,0.16277837753295898,18.391372203826904,0.6130457401275635
5860,28,0.00016119289038278,0.40951113044173965,0.3523378074169159,0.02912576124072075,0.2607910633087158,0.24248802661895752,0.3821668413778146,17.660159190495808,0.7948200702667236,0.1593921184539795,18.45013335545858,0.6150044451819526
5880,28,0.00016094426833283178,0.41001498282940513,0.32999515533447266,0.028214897960424423,0.24271541833877563,0.23542723059654236,0.3397505432367325,17.813881715138752,0.8069209158420563,0.15887880325317383,18.508307055632272,0.6169435685210758
5900,28,0.0001606950467283344,0.4201289397415518,0.30801287293434143,0.029756372794508934,0.224484384059906,0.262908399105072,0.3915475284059842,17.635294596354168,0.7959718008836111,0.15947890281677246,18.566682926813762,0.618889430893792
5920,28,0.0001604452280413493,0.4153989479184983,0.28521984815597534,0.014586191624403,0.14676451683044434,0.16030997037887573,0.4491675794124603,16.66912571589152,0.8074245154857635,0.15867066383361816,18.63295527299245,0.6210985090997484
5940,28,0.0001601948147498605,0.4133038013316089,0.24377287924289703,0.024436062201857567,0.29748278856277466,0.2879166603088379,0.33124279727538425,17.940184513727825,0.8108121951421102,0.16020798683166504,18.691083649794262,0.6230361216598087
5960,28,0.00015994380933774999,0.4139135824865442,0.3725447654724121,0.03094274364411831,0.29937368631362915,0.30711227655410767,0.331984252979358,18.244925181070965,0.8171701977650324,0.16060614585876465,18.749594004948936,0.6249864668316312
5980,28,0.00015969221429477302,0.4154112087505274,0.25349539518356323,0.028361082077026367,0.26238930225372314,0.256603479385376,0.34142570818463963,17.911698977152508,0.8036079853773117,0.16342735290527344,18.80797904729843,0.6269326349099477
6000,29,0.00015944003211653353,0.4088256559166204,0.37242451310157776,0.02408897876739502,0.172876238822937,0.16324999928474426,0.35159869616230327,17.380756855010986,0.798854187130928,0.5896291732788086,18.880302532513937,0.6293434177504645
6020,29,0.00015918726530445926,0.41228380091646066,0.30775830149650574,0.02685282938182354,0.16631758213043213,0.19407498836517334,0.332439087331295,17.290210644404095,0.7778895621498426,0.15828251838684082,18.942429832617442,0.6314143277539147
6040,29,0.00015893391636577711,0.40803809108542666,0.24589259922504425,0.018001239746809006,0.19674772024154663,0.17329317331314087,0.3388097348312537,17.317857265472412,0.7882237335046133,0.16249465942382812,19.002383017539977,0.6334127672513326
6060,29,0.0001586799878134881,0.4094994399898622,0.2968003749847412,0.017722003161907196,0.11992985010147095,0.13893306255340576,0.33027944217125577,18.062297264734905,0.80937493344148,0.16727781295776367,19.06235890388489,0.6354119634628296
6080,29,0.0001584254821663425,0.3950935213925287,0.24184337258338928,0.028960220515727997,0.27899348735809326,0.305822491645813,0.3637036718428135,17.89706007639567,0.8043807695309321,0.17035341262817383,19.12500404516856,0.637500134838952
6100,29,0.00015817040194881487,0.39033153780296687,0.23407712578773499,0.023036815226078033,0.19340580701828003,0.2379976511001587,0.38463079556822777,17.44411786397298,0.8001837829748789,0.15971970558166504,19.188187865416207,0.6396062621805403
6120,29,0.0001579147496910791,0.39231330641943185,0.30684876441955566,0.029426977038383484,0.20093119144439697,0.23520633578300476,0.3893230768541495,17.3239901860555,0.7877936661243439,0.16158604621887207,19.257316807905834,0.6419105602635278
6140,29,0.00015765852792898308,0.39792601295551583,0.24414797127246857,0.01757037825882435,0.1743423342704773,0.21003755927085876,0.3860903282960256,17.19743021329244,0.8040299067894617,0.16122817993164062,19.319160974025728,0.6439720324675242
6160,29,0.00015740173920402372,0.397390276837162,0.3627663850784302,0.03464305028319359,0.24525713920593262,0.2852078080177307,0.5181311741471291,15.490364154179892,0.7383333618442217,0.16408801078796387,19.38110424677531,0.6460368082258436
6180,29,0.0001571443860633218,0.4104665911604398,0.31118854880332947,0.024337738752365112,0.20710492134094238,0.21641239523887634,0.34886646394928295,17.70674006144206,0.7963134447733561,0.16493630409240723,19.442679131031035,0.6480893043677012
6200,29,0.00015688647105959656,0.4078262810447166,0.35831907391548157,0.02222440391778946,0.2368871569633484,0.24700799584388733,0.38777784009774524,17.14793809254964,0.7954696615537008,0.16105937957763672,19.512313656012218,0.6504104552004072
6220,30,0.00015662799675114037,0.3950338089357921,0.3080158829689026,0.01901964098215103,0.14265942573547363,0.18712393939495087,0.40769392997026443,16.85968828201294,0.807230015595754,0.15991854667663574,19.589629697799683,0.6529876565933228
6240,30,0.0001563689657017935,0.40379023892531,0.33358150720596313,0.022916704416275024,0.19821351766586304,0.21000199019908905,0.36112050463755924,17.52334427833557,0.7986543873945872,0.16288232803344727,19.650205552577972,0.6550068517525991
6260,30,0.0001561093804809186,0.4070856683200611,0.33085280656814575,0.024255728349089622,0.3344227075576782,0.30143994092941284,0.38208204756180447,17.139776309331257,0.8029273599386215,0.1635274887084961,19.70979925394058,0.6569933084646861
6280,30,0.00015584924366337515,0.3939196417214122,0.3042100667953491,0.01915762573480606,0.1920795440673828,0.19304391741752625,0.3876305694381396,17.010222276051838,0.7892224738995234,0.16254401206970215,19.769308233261107,0.6589769411087036
6300,30,0.00015558855782949404,0.390172479902315,0.27977797389030457,0.026842236518859863,0.241660475730896,0.25412529706954956,0.37090013672908145,17.27451531092326,0.8016933649778366,0.1635117530822754,19.83853726387024,0.6612845754623413
6320,30,0.00015532732556505197,0.3806028590276443,0.29397231340408325,0.021249134093523026,0.2116175889968872,0.23566298186779022,0.34265389541784924,17.727116028467815,0.7980661789576212,0.15963244438171387,19.902371970812478,0.6634123990270826
6340,30,0.00015506554946124565,0.39467033184759803,0.3545593321323395,0.03321892023086548,0.30336105823516846,0.29825180768966675,0.3631167995433013,17.503228823343914,0.8002251187960306,0.1689455509185791,19.962684988975525,0.6654228329658508
6360,30,0.0001548032321146663,0.3877719589155505,0.3269626200199127,0.03278379142284393,0.3042312264442444,0.29931098222732544,0.3526122222344081,17.46375314394633,0.7820476243893305,0.16932940483093262,20.024610459804535,0.6674870153268179
6380,30,0.0001545403761272737,0.3852662782502146,0.2340220808982849,0.016538990661501884,0.13704437017440796,0.15404701232910156,0.3634646100302537,17.276155471801758,0.788995144267877,0.16488265991210938,20.08631671667099,0.6695438905556996
6400,30,0.00015427698410637057,0.4000958646816471,0.28391215205192566,0.017513111233711243,0.1457122564315796,0.146884486079216,0.35222236563762027,17.556801637013752,0.7987780024607977,0.16292953491210938,20.14655834833781,0.6715519449445937
6420,30,0.00015401305866457658,0.3933183537886945,0.2491803616285324,0.027542509138584137,0.2693825364112854,0.24463067948818207,0.43593771507342655,16.554441293080647,0.7979279359181722,0.16032671928405762,20.210692711671193,0.6736897570557064
6440,31,0.00015374860241980246,0.3961184699726295,0.3798474967479706,0.03208482265472412,0.23420101404190063,0.24618741869926453,0.3013395567735036,18.319633722305298,0.8191026747226715,0.16541457176208496,20.284291875362396,0.6761430625120799
6460,31,0.00015348361799522408,0.3932038132176932,0.24327217042446136,0.021655187010765076,0.20371627807617188,0.22306707501411438,0.552457220852375,15.337286313374838,0.7882040391365687,0.16138958930969238,20.34524551232656,0.6781748504108853
6480,31,0.0001532181080192563,0.41013753424492644,0.32058992981910706,0.03673062101006508,0.37290269136428833,0.36334913969039917,0.3666469119489193,17.677345037460327,0.8008950799703598,0.16046905517578125,20.403433446089426,0.6801144482029808
6500,31,0.00015295207512552712,0.4062928134372694,0.4085175693035126,0.027921272441744804,0.19840246438980103,0.2092573344707489,0.38688959181308746,17.305723031361897,0.8046697427829107,0.15830540657043457,20.46182725429535,0.6820609084765117
6520,31,0.00015268552195285136,0.4115389956648287,0.3429837226867676,0.025270549580454826,0.18380248546600342,0.19325374066829681,0.48690174520015717,16.26090677579244,0.7938354114691416,0.16108322143554688,20.525098280111948,0.6841699426703983
6540,31,0.00015241845114520459,0.40322437966756736,0.37239325046539307,0.03456487879157066,0.22155660390853882,0.22497063875198364,0.4362248753507932,16.985836346944172,0.805223191777865,0.16001272201538086,20.583539696534476,0.6861179898844825
6560,31,0.0001521508653516968,0.4062637676238499,0.3201342523097992,0.02674533985555172,0.2546250820159912,0.24619869887828827,0.42730871339639026,16.891475280125935,0.806141659617424,0.16198229789733887,20.64345014890035,0.688115004963345
